-0.608225 2.26993 0.65, 0.183013 -0.683013 -0.707107,-0.716031,-0.807971
-1.175 2.03516 0.65, 0.353553 -0.612372 -0.707107,-0.716031,-0.807971
-1.6617 1.6617 0.65, 0.5 -0.5 -0.707107,-0.716031,-0.807971
-2.03516 1.175 0.65, 0.612372 -0.353553 -0.707107,-0.715779,-0.807971
-2.26993 0.608225 0.65, 0.683013 -0.183013 -0.707107,-0.715779,-0.807971
-2.35 -4.88122e-13 0.65, 0.707107 1.46874e-13 -0.707107,-0.715779,-0.807971
-2.26993 -0.608225 0.65, 0.683013 0.183013 -0.707107,-0.715779,-0.807971
-2.03516 -1.175 0.65, 0.612372 0.353553 -0.707107,-0.714644,-0.807971
-1.6617 -1.6617 0.65, 0.5 0.5 -0.707107,-0.714644,-0.807971
-1.175 -2.03516 0.65, 0.353553 0.612372 -0.707107,-0.714644,-0.807971
-0.608225 -2.26993 0.65, 0.183013 0.683013 -0.707107,-0.714644,-0.807971
7.3427e-13 -2.35 0.65, -2.20939e-13 0.707107 -0.707107,-0.714248,-0.807971
0.608225 -2.26993 0.65, -0.183013 0.683013 -0.707107,-0.714248,-0.807971
1.175 -2.03516 0.65, -0.353553 0.612372 -0.707107,-0.714176,-0.807971
1.6617 -1.6617 0.65, -0.5 0.5 -0.707107,-0.714176,-0.807971
2.03516 -1.175 0.65, -0.612372 0.353553 -0.707107,-0.713935,-0.807971
2.26993 -0.608225 0.65, -0.683013 0.183013 -0.707107,-0.713935,-0.807971
2.3 0 0.7, -0.707107 -0 -0.707107,-0.713935,-0.807971
2.22163 0.595284 0.7, -0.683013 -0.183013 -0.707107,-0.713935,-0.807971
1.99186 1.15 0.7, -0.612372 -0.353553 -0.707107,-0.713523,-0.807971
1.62635 1.62635 0.7, -0.5 -0.5 -0.707107,-0.713523,-0.807971
1.15 1.99186 0.7, -0.353553 -0.612372 -0.707107,-0.713523,-0.807971
0.595284 2.22163 0.7, -0.183013 -0.683013 -0.707107,-0.713523,-0.807971
-2.37847e-13 2.3 0.7, 7.3123e-14 -0.707107 -0.707107,-0.712293,-0.807971
-0.595284 2.22163 0.7, 0.183013 -0.683013 -0.707107,-0.712293,-0.807971
-1.15 1.99186 0.7, 0.353553 -0.612372 -0.707107,-0.712293,-0.807971
-1.62635 1.62635 0.7, 0.5 -0.5 -0.707107,-0.712293,-0.807971
-1.99186 1.15 0.7, 0.612372 -0.353553 -0.707107,-0.708905,-0.807971
-2.22163 0.595284 0.7, 0.683013 -0.183013 -0.707107,-0.708905,-0.807971
-2.3 -4.77736e-13 0.7, 0.707107 1.46874e-13 -0.707107,-0.708905,-0.807971
-2.22163 -0.595284 0.7, 0.683013 0.183013 -0.707107,-0.708905,-0.807971
-1.99186 -1.15 0.7, 0.612372 0.353553 -0.707107,-0.708723,-0.807971
-1.62635 -1.62635 0.7, 0.5 0.5 -0.707107,-0.708723,-0.807971
-1.15 -1.99186 0.7, 0.353553 0.612372 -0.707107,-0.708723,-0.807971
-0.595284 -2.22163 0.7, 0.183013 0.683013 -0.707107,-0.708723,-0.807971
7.18647e-13 -2.3 0.7, -2.20939e-13 0.707107 -0.707107,-0.708012,-0.807971
0.595284 -2.22163 0.7, -0.183013 0.683013 -0.707107,-0.708012,-0.807971
1.15 -1.99186 0.7, -0.353553 0.612372 -0.707107,-0.708012,-0.807971
1.62635 -1.62635 0.7, -0.5 0.5 -0.707107,-0.708012,-0.807971
1.99186 -1.15 0.7, -0.612372 0.353553 -0.707107,-0.707724,-0.807971
2.22163 -0.595284 0.7, -0.683013 0.183013 -0.707107,-0.707724,-0.807971
2.25 0 0.75, -0.707107 -0 -0.707107,-0.707724,-0.807421
2.17333 0.582343 0.75, -0.683013 -0.183013 -0.707107,-0.707724,-0.807421
1.94856 1.125 0.75, -0.612372 -0.353553 -0.707107,-0.707107,-0.807421
1.59099 1.59099 0.75, -0.5 -0.5 -0.707107,-0.707107,-0.807421
1.125 1.94856 0.75, -0.353553 -0.612372 -0.707107,-0.707077,-0.807421
0.582343 2.17333 0.75, -0.183013 -0.683013 -0.707107,-0.707077,-0.807421
-2.32676e-13 2.25 0.75, 7.3123e-14 -0.707107 -0.707107,-0.707077,-0.807421
-0.582343 2.17333 0.75, 0.183013 -0.683013 -0.707107,-0.707077,-0.807421
-1.125 1.94856 0.75, 0.353553 -0.612372 -0.707107,-0.706782,-0.807421
-1.59099 1.59099 0.75, 0.5 -0.5 -0.707107,-0.706782,-0.807421
-1.94856 1.125 0.75, 0.612372 -0.353553 -0.707107,-0.706782,-0.807421
-2.17333 0.582343 0.75, 0.683013 -0.183013 -0.707107,-0.706782,-0.807421
-2.25 -4.6735e-13 0.75, 0.707107 1.46874e-13 -0.707107,-0.702242,-0.807421
-2.17333 -0.582343 0.75, 0.683013 0.183013 -0.707107,-0.702242,-0.807421
-1.94856 -1.125 0.75, 0.612372 0.353553 -0.707107,-0.702242,-0.807421
-1.59099 -1.59099 0.75, 0.5 0.5 -0.707107,-0.702242,-0.807421
-1.125 -1.94856 0.75, 0.353553 0.612372 -0.707107,-0.70176,-0.807421
-0.582343 -2.17333 0.75, 0.183013 0.683013 -0.707107,-0.70176,-0.807421
7.03024e-13 -2.25 0.75, -2.20939e-13 0.707107 -0.707107,-0.70176,-0.807421
0.582343 -2.17333 0.75, -0.183013 0.683013 -0.707107,-0.70176,-0.807421
1.125 -1.94856 0.75, -0.353553 0.612372 -0.707107,-0.70165,-0.807421
1.59099 -1.59099 0.75, -0.5 0.5 -0.707107,-0.70165,-0.807421
1.94856 -1.125 0.75, -0.612372 0.353553 -0.707107,-0.70165,-0.807421
2.17333 -0.582343 0.75, -0.683013 0.183013 -0.707107,-0.70165,-0.807421
2.2 0 0.8, -0.707107 -0 -0.707107,-0.701023,-0.807052
2.12504 0.569402 0.8, -0.683013 -0.183013 -0.707107,-0.701023,-0.807052
1.90526 1.1 0.8, -0.612372 -0.353553 -0.707107,-0.701023,-0.807052
1.55563 1.55563 0.8, -0.5 -0.5 -0.707107,-0.701023,-0.807052
1.1 1.90526 0.8, -0.353553 -0.612372 -0.707107,-0.700726,-0.807052
0.569402 2.12504 0.8, -0.183013 -0.683013 -0.707107,-0.700726,-0.807052
-2.27505e-13 2.2 0.8, 7.3123e-14 -0.707107 -0.707107,-0.700726,-0.807052
-0.569402 2.12504 0.8, 0.183013 -0.683013 -0.707107,-0.700726,-0.807052
-1.1 1.90526 0.8, 0.353553 -0.612372 -0.707107,-0.700144,-0.807052
-1.55563 1.55563 0.8, 0.5 -0.5 -0.707107,-0.700144,-0.807052
-1.90526 1.1 0.8, 0.612372 -0.353553 -0.707107,-0.700144,-0.807052
-2.12504 0.569402 0.8, 0.683013 -0.183013 -0.707107,-0.700144,-0.807052
-2.2 -4.56965e-13 0.8, 0.707107 1.46874e-13 -0.707107,-0.69624,-0.807052
-2.12504 -0.569402 0.8, 0.683013 0.183013 -0.707107,-0.69624,-0.807052
-1.90526 -1.1 0.8, 0.612372 0.353553 -0.707107,-0.69624,-0.807052
-1.55563 -1.55563 0.8, 0.5 0.5 -0.707107,-0.69624,-0.807052
-1.1 -1.90526 0.8, 0.353553 0.612372 -0.707107,-0.69504,-0.807052
-0.569402 -2.12504 0.8, 0.183013 0.683013 -0.707107,-0.69504,-0.807052
6.87401e-13 -2.2 0.8, -2.20939e-13 0.707107 -0.707107,-0.69504,-0.807052
0.569402 -2.12504 0.8, -0.183013 0.683013 -0.707107,-0.69504,-0.807052
1.1 -1.90526 0.8, -0.353553 0.612372 -0.707107,-0.694609,-0.807052
1.55563 -1.55563 0.8, -0.5 0.5 -0.707107,-0.694609,-0.807052
1.90526 -1.1 0.8, -0.612372 0.353553 -0.707107,-0.694609,-0.807052
2.12504 -0.569402 0.8, -0.683013 0.183013 -0.707107,-0.694609,-0.807052
2.15 0 0.85, -0.707107 -0 -0.707107,-0.693666,-0.804918
2.07674 0.556461 0.85, -0.683013 -0.183013 -0.707107,-0.693666,-0.804918
1.86195 1.075 0.85, -0.612372 -0.353553 -0.707107,-0.693666,-0.804918
1.52028 1.52028 0.85, -0.5 -0.5 -0.707107,-0.693666,-0.804918
1.075 1.86195 0.85, -0.353553 -0.612372 -0.707107,-0.69315,-0.804918
0.556461 2.07674 0.85, -0.183013 -0.683013 -0.707107,-0.69315,-0.804918
-2.22335e-13 2.15 0.85, 7.3123e-14 -0.707107 -0.707107,-0.69315,-0.804918
-0.556461 2.07674 0.85, 0.183013 -0.683013 -0.707107,-0.69315,-0.804918
-1.075 1.86195 0.85, 0.353553 -0.612372 -0.707107,-0.690027,-0.804918
-1.52028 1.52028 0.85, 0.5 -0.5 -0.707107,-0.690027,-0.804918
-1.86195 1.075 0.85, 0.612372 -0.353553 -0.707107,-0.690027,-0.804918
-2.07674 0.556461 0.85, 0.683013 -0.183013 -0.707107,-0.690027,-0.804918
-2.15 -4.46579e-13 0.85, 0.707107 1.46874e-13 -0.707107,-0.688855,-0.804918
-2.07674 -0.556461 0.85, 0.683013 0.183013 -0.707107,-0.688855,-0.804918
-1.86195 -1.075 0.85, 0.612372 0.353553 -0.707107,-0.688855,-0.804918
-1.52028 -1.52028 0.85, 0.5 0.5 -0.707107,-0.688855,-0.804918
-1.075 -1.86195 0.85, 0.353553 0.612372 -0.707107,-0.686557,-0.804918
-0.556461 -2.07674 0.85, 0.183013 0.683013 -0.707107,-0.686557,-0.804918
6.71778e-13 -2.15 0.85, -2.20939e-13 0.707107 -0.707107,-0.686557,-0.804918
0.556461 -2.07674 0.85, -0.183013 0.683013 -0.707107,-0.686557,-0.804918
1.075 -1.86195 0.85, -0.353553 0.612372 -0.707107,-0.68611,-0.804918
1.52028 -1.52028 0.85, -0.5 0.5 -0.707107,-0.68611,-0.804918
1.86195 -1.075 0.85, -0.612372 0.353553 -0.707107,-0.68611,-0.804918
2.07674 -0.556461 0.85, -0.683013 0.183013 -0.707107,-0.68611,-0.804918
2.1 0 0.9, -0.707107 -0 -0.707107,-0.683627,-0.804287
2.02844 0.54352 0.9, -0.683013 -0.183013 -0.707107,-0.683627,-0.804287
1.81865 1.05 0.9, -0.612372 -0.353553 -0.707107,-0.683627,-0.804287
1.48492 1.48492 0.9, -0.5 -0.5 -0.707107,-0.683627,-0.804287
1.05 1.81865 0.9, -0.353553 -0.612372 -0.707107,-0.68249,-0.804287
0.54352 2.02844 0.9, -0.183013 -0.683013 -0.707107,-0.68249,-0.804287
-2.17164e-13 2.1 0.9, 7.3123e-14 -0.707107 -0.707107,-0.68249,-0.804287
-0.54352 2.02844 0.9, 0.183013 -0.683013 -0.707107,-0.68249,-0.804287
-1.05 1.81865 0.9, 0.353553 -0.612372 -0.707107,-0.679412,-0.804287
-1.48492 1.48492 0.9, 0.5 -0.5 -0.707107,-0.679412,-0.804287
-1.81865 1.05 0.9, 0.612372 -0.353553 -0.707107,-0.679412,-0.804287
-2.02844 0.54352 0.9, 0.683013 -0.183013 -0.707107,-0.679412,-0.804287
-2.1 -4.36194e-13 0.9, 0.707107 1.46874e-13 -0.707107,-0.679036,-0.804287
-2.02844 -0.54352 0.9, 0.683013 0.183013 -0.707107,-0.679036,-0.804287
-1.81865 -1.05 0.9, 0.612372 0.353553 -0.707107,-0.679036,-0.804287
-1.48492 -1.48492 0.9, 0.5 0.5 -0.707107,-0.679036,-0.804287
-1.05 -1.81865 0.9, 0.353553 0.612372 -0.707107,-0.677062,-0.804287
-0.54352 -2.02844 0.9, 0.183013 0.683013 -0.707107,-0.677062,-0.804287
6.56156e-13 -2.1 0.9, -2.20939e-13 0.707107 -0.707107,-0.677062,-0.804287
0.54352 -2.02844 0.9, -0.183013 0.683013 -0.707107,-0.677062,-0.804287
1.05 -1.81865 0.9, -0.353553 0.612372 -0.707107,-0.675967,-0.804287
1.48492 -1.48492 0.9, -0.5 0.5 -0.707107,-0.675967,-0.804287
1.81865 -1.05 0.9, -0.612372 0.353553 -0.707107,-0.675967,-0.804287
2.02844 -0.54352 0.9, -0.683013 0.183013 -0.707107,-0.675967,-0.804287
2.05 0 0.95, -0.707107 -0 -0.707107,-0.672242,-0.800864
1.98015 0.530579 0.95, -0.683013 -0.183013 -0.707107,-0.672242,-0.800864
1.77535 1.025 0.95, -0.612372 -0.353553 -0.707107,-0.672242,-0.800864
1.44957 1.44957 0.95, -0.5 -0.5 -0.707107,-0.672242,-0.800864
1.025 1.77535 0.95, -0.353553 -0.612372 -0.707107,-0.671938,-0.800864
0.530579 1.98015 0.95, -0.183013 -0.683013 -0.707107,-0.671938,-0.800864
-2.11994e-13 2.05 0.95, 7.3123e-14 -0.707107 -0.707107,-0.671938,-0.800864
-0.530579 1.98015 0.95, 0.183013 -0.683013 -0.707107,-0.671938,-0.800864
-1.025 1.77535 0.95, 0.353553 -0.612372 -0.707107,-0.670352,-0.800864
-1.44957 1.44957 0.95, 0.5 -0.5 -0.707107,-0.670352,-0.800864
-1.77535 1.025 0.95, 0.612372 -0.353553 -0.707107,-0.670352,-0.800864
-1.98015 0.530579 0.95, 0.683013 -0.183013 -0.707107,-0.670352,-0.800864
-2.05 -4.25808e-13 0.95, 0.707107 1.46874e-13 -0.707107,-0.669305,-0.800864
-1.98015 -0.530579 0.95, 0.683013 0.183013 -0.707107,-0.669305,-0.800864
-1.77535 -1.025 0.95, 0.612372 0.353553 -0.707107,-0.669305,-0.800864
-1.44957 -1.44957 0.95, 0.5 0.5 -0.707107,-0.669305,-0.800864
-1.025 -1.77535 0.95, 0.353553 0.612372 -0.707107,-0.66506,-0.800864
-0.530579 -1.98015 0.95, 0.183013 0.683013 -0.707107,-0.66506,-0.800864
6.40533e-13 -2.05 0.95, -2.20939e-13 0.707107 -0.707107,-0.66506,-0.800864
0.530579 -1.98015 0.95, -0.183013 0.683013 -0.707107,-0.66506,-0.800864
1.025 -1.77535 0.95, -0.353553 0.612372 -0.707107,-0.664828,-0.800864
1.44957 -1.44957 0.95, -0.5 0.5 -0.707107,-0.664828,-0.800864
1.77535 -1.025 0.95, -0.612372 0.353553 -0.707107,-0.664828,-0.800864
1.98015 -0.530579 0.95, -0.683013 0.183013 -0.707107,-0.664828,-0.800864
2 0 1, -0.707107 -0 0.707107,-0.663518,-0.800048
1.93185 0.517638 1, -0.683013 -0.183013 0.707107,-0.663518,-0.800048
1.73205 1 1, -0.612372 -0.353553 0.707107,-0.663518,-0.800048
1.41421 1.41421 1, -0.5 -0.5 0.707107,-0.663518,-0.800048
1 1.73205 1, -0.353553 -0.612372 0.707107,-0.662524,-0.800048
0.517638 1.93185 1, -0.183013 -0.683013 0.707107,-0.662524,-0.800048
-2.06823e-13 2 1, 7.3123e-14 -0.707107 0.707107,-0.662524,-0.800048
-0.517638 1.93185 1, 0.183013 -0.683013 0.707107,-0.662524,-0.800048
-1 1.73205 1, 0.353553 -0.612372 0.707107,-0.657875,-0.800048
-1.41421 1.41421 1, 0.5 -0.5 0.707107,-0.657875,-0.800048
-1.73205 1 1, 0.612372 -0.353553 0.707107,-0.657875,-0.800048
-1.93185 0.517638 1, 0.683013 -0.183013 0.707107,-0.657875,-0.800048
-2 -4.15423e-13 1, 0.707107 1.46874e-13 0.707107,-0.656577,-0.800048
-1.93185 -0.517638 1, 0.683013 0.183013 0.707107,-0.656577,-0.800048
-1.73205 -1 1, 0.612372 0.353553 0.707107,-0.656577,-0.800048
-1.41421 -1.41421 1, 0.5 0.5 0.707107,-0.656577,-0.800048
-1 -1.73205 1, 0.353553 0.612372 0.707107,-0.655641,-0.800048
-0.517638 -1.93185 1, 0.183013 0.683013 0.707107,-0.655641,-0.800048
6.2491e-13 -2 1, -2.20939e-13 0.707107 0.707107,-0.655641,-0.800048
0.517638 -1.93185 1, -0.183013 0.683013 0.707107,-0.655641,-0.800048
1 -1.73205 1, -0.353553 0.612372 0.707107,-0.649547,-0.800048
1.41421 -1.41421 1, -0.5 0.5 0.707107,-0.649547,-0.800048
1.73205 -1 1, -0.612372 0.353553 0.707107,-0.649547,-0.800048
1.93185 -0.517638 1, -0.683013 0.183013 0.707107,-0.649547,-0.800048
2.05 0 1.05, -0.707107 -0 0.707107,-0.649426,-0.795417
1.98015 0.530579 1.05, -0.683013 -0.183013 0.707107,-0.649426,-0.795417
1.77535 1.025 1.05, -0.612372 -0.353553 0.707107,-0.649426,-0.795417
1.44957 1.44957 1.05, -0.5 -0.5 0.707107,-0.649426,-0.795417
1.025 1.77535 1.05, -0.353553 -0.612372 0.707107,-0.648673,-0.795417
0.530579 1.98015 1.05, -0.183013 -0.683013 0.707107,-0.648673,-0.795417
-2.11994e-13 2.05 1.05, 7.3123e-14 -0.707107 0.707107,-0.648673,-0.795417
-0.530579 1.98015 1.05, 0.183013 -0.683013 0.707107,-0.648673,-0.795417
-1.025 1.77535 1.05, 0.353553 -0.612372 0.707107,-0.647936,-0.795417
-1.44957 1.44957 1.05, 0.5 -0.5 0.707107,-0.647936,-0.795417
-1.77535 1.025 1.05, 0.612372 -0.353553 0.707107,-0.647936,-0.795417
-1.98015 0.530579 1.05, 0.683013 -0.183013 0.707107,-0.647936,-0.795417
-2.05 -4.25808e-13 1.05, 0.707107 1.46874e-13 0.707107,-0.64581,-0.795417
-1.98015 -0.530579 1.05, 0.683013 0.183013 0.707107,-0.64581,-0.795417
-1.77535 -1.025 1.05, 0.612372 0.353553 0.707107,-0.64581,-0.795417
-1.44957 -1.44957 1.05, 0.5 0.5 0.707107,-0.64581,-0.795417
-1.025 -1.77535 1.05, 0.353553 0.612372 0.707107,-0.64435,-0.795417
-0.530579 -1.98015 1.05, 0.183013 0.683013 0.707107,-0.64435,-0.795417
6.40533e-13 -2.05 1.05, -2.20939e-13 0.707107 0.707107,-0.64435,-0.795417
0.530579 -1.98015 1.05, -0.183013 0.683013 0.707107,-0.64435,-0.795417
1.025 -1.77535 1.05, -0.353553 0.612372 0.707107,-0.642824,-0.795417
1.44957 -1.44957 1.05, -0.5 0.5 0.707107,-0.642824,-0.795417
1.77535 -1.025 1.05, -0.612372 0.353553 0.707107,-0.642824,-0.795417
1.98015 -0.530579 1.05, -0.683013 0.183013 0.707107,-0.642824,-0.795417
2.1 0 1.1, -0.707107 -0 0.707107,-0.642445,-0.79449
2.02844 0.54352 1.1, -0.683013 -0.183013 0.707107,-0.642445,-0.79449
1.81865 1.05 1.1, -0.612372 -0.353553 0.707107,-0.642445,-0.79449
1.48492 1.48492 1.1, -0.5 -0.5 0.707107,-0.642445,-0.79449
1.05 1.81865 1.1, -0.353553 -0.612372 0.707107,-0.641636,-0.79449
0.54352 2.02844 1.1, -0.183013 -0.683013 0.707107,-0.641636,-0.79449
-2.17164e-13 2.1 1.1, 7.3123e-14 -0.707107 0.707107,-0.641636,-0.79449
-0.54352 2.02844 1.1, 0.183013 -0.683013 0.707107,-0.641636,-0.79449
-1.05 1.81865 1.1, 0.353553 -0.612372 0.707107,-0.638955,-0.79449
-1.48492 1.48492 1.1, 0.5 -0.5 0.707107,-0.638955,-0.79449
-1.81865 1.05 1.1, 0.612372 -0.353553 0.707107,-0.638955,-0.79449
-2.02844 0.54352 1.1, 0.683013 -0.183013 0.707107,-0.638955,-0.79449
-2.1 -4.36194e-13 1.1, 0.707107 1.46874e-13 0.707107,-0.637407,-0.79449
-2.02844 -0.54352 1.1, 0.683013 0.183013 0.707107,-0.637407,-0.79449
-1.81865 -1.05 1.1, 0.612372 0.353553 0.707107,-0.637407,-0.79449
-1.48492 -1.48492 1.1, 0.5 0.5 0.707107,-0.637407,-0.79449
-1.05 -1.81865 1.1, 0.353553 0.612372 0.707107,-0.635287,-0.79449
-0.54352 -2.02844 1.1, 0.183013 0.683013 0.707107,-0.635287,-0.79449
6.56156e-13 -2.1 1.1, -2.20939e-13 0.707107 0.707107,-0.635287,-0.79449
0.54352 -2.02844 1.1, -0.183013 0.683013 0.707107,-0.635287,-0.79449
1.05 -1.81865 1.1, -0.353553 0.612372 0.707107,-0.634545,-0.79449
1.48492 -1.48492 1.1, -0.5 0.5 0.707107,-0.634545,-0.79449
1.81865 -1.05 1.1, -0.612372 0.353553 0.707107,-0.634545,-0.79449
2.02844 -0.54352 1.1, -0.683013 0.183013 0.707107,-0.634545,-0.79449
2.15 0 1.15, -0.707107 -0 0.707107,-0.633268,-0.788736
2.07674 0.556461 1.15, -0.683013 -0.183013 0.707107,-0.633268,-0.788736
1.86195 1.075 1.15, -0.612372 -0.353553 0.707107,-0.633268,-0.788736
1.52028 1.52028 1.15, -0.5 -0.5 0.707107,-0.633268,-0.788736
1.075 1.86195 1.15, -0.353553 -0.612372 0.707107,-0.631709,-0.788736
0.556461 2.07674 1.15, -0.183013 -0.683013 0.707107,-0.631709,-0.788736
-2.22335e-13 2.15 1.15, 7.3123e-14 -0.707107 0.707107,-0.631709,-0.788736
-0.556461 2.07674 1.15, 0.183013 -0.683013 0.707107,-0.631709,-0.788736
-1.075 1.86195 1.15, 0.353553 -0.612372 0.707107,-0.628086,-0.788736
-1.52028 1.52028 1.15, 0.5 -0.5 0.707107,-0.628086,-0.788736
-1.86195 1.075 1.15, 0.612372 -0.353553 0.707107,-0.628086,-0.788736
-2.07674 0.556461 1.15, 0.683013 -0.183013 0.707107,-0.628086,-0.788736
-2.15 -4.46579e-13 1.15, 0.707107 1.46874e-13 0.707107,-0.627414,-0.788736
-2.07674 -0.556461 1.15, 0.683013 0.183013 0.707107,-0.627414,-0.788736
-1.86195 -1.075 1.15, 0.612372 0.353553 0.707107,-0.627414,-0.788736
-1.52028 -1.52028 1.15, 0.5 0.5 0.707107,-0.627414,-0.788736
-1.075 -1.86195 1.15, 0.353553 0.612372 0.707107,-0.627316,-0.788736
-0.556461 -2.07674 1.15, 0.183013 0.683013 0.707107,-0.627316,-0.788736
6.71778e-13 -2.15 1.15, -2.20939e-13 0.707107 0.707107,-0.627316,-0.788736
0.556461 -2.07674 1.15, -0.183013 0.683013 0.707107,-0.627316,-0.788736
1.075 -1.86195 1.15, -0.353553 0.612372 0.707107,-0.625758,-0.788736
1.52028 -1.52028 1.15, -0.5 0.5 0.707107,-0.625758,-0.788736
1.86195 -1.075 1.15, -0.612372 0.353553 0.707107,-0.625758,-0.788736
2.07674 -0.556461 1.15, -0.683013 0.183013 0.707107,-0.625758,-0.788736
2.2 0 1.2, -0.707107 -0 0.707107,-0.621124,-0.78776
2.12504 0.569402 1.2, -0.683013 -0.183013 0.707107,-0.621124,-0.78776
1.90526 1.1 1.2, -0.612372 -0.353553 0.707107,-0.621124,-0.78776
1.55563 1.55563 1.2, -0.5 -0.5 0.707107,-0.621124,-0.78776
1.1 1.90526 1.2, -0.353553 -0.612372 0.707107,-0.620856,-0.78776
0.569402 2.12504 1.2, -0.183013 -0.683013 0.707107,-0.620856,-0.78776
-2.27505e-13 2.2 1.2, 7.3123e-14 -0.707107 0.707107,-0.620856,-0.78776
-0.569402 2.12504 1.2, 0.183013 -0.683013 0.707107,-0.620856,-0.78776
-1.1 1.90526 1.2, 0.353553 -0.612372 0.707107,-0.620256,-0.78776
-1.55563 1.55563 1.2, 0.5 -0.5 0.707107,-0.620256,-0.78776
-1.90526 1.1 1.2, 0.612372 -0.353553 0.707107,-0.620256,-0.78776
-2.12504 0.569402 1.2, 0.683013 -0.183013 0.707107,-0.620256,-0.78776
-2.2 -4.56965e-13 1.2, 0.707107 1.46874e-13 0.707107,-0.619579,-0.78776
-2.12504 -0.569402 1.2, 0.683013 0.183013 0.707107,-0.619579,-0.78776
-1.90526 -1.1 1.2, 0.612372 0.353553 0.707107,-0.619579,-0.78776
-1.55563 -1.55563 1.2, 0.5 0.5 0.707107,-0.619579,-0.78776
-1.1 -1.90526 1.2, 0.353553 0.612372 0.707107,-0.61472,-0.78776
-0.569402 -2.12504 1.2, 0.183013 0.683013 0.707107,-0.61472,-0.78776
6.87401e-13 -2.2 1.2, -2.20939e-13 0.707107 0.707107,-0.61472,-0.78776
0.569402 -2.12504 1.2, -0.183013 0.683013 0.707107,-0.61472,-0.78776
1.1 -1.90526 1.2, -0.353553 0.612372 0.707107,-0.61361,-0.78776
1.55563 -1.55563 1.2, -0.5 0.5 0.707107,-0.61361,-0.78776
1.90526 -1.1 1.2, -0.612372 0.353553 0.707107,-0.61361,-0.78776
2.12504 -0.569402 1.2, -0.683013 0.183013 0.707107,-0.61361,-0.78776
2.25 0 1.25, -0.707107 -0 0.707107,-0.613196,-0.78097
2.17333 0.582343 1.25, -0.683013 -0.183013 0.707107,-0.613196,-0.78097
1.94856 1.125 1.25, -0.612372 -0.353553 0.707107,-0.613196,-0.78097
1.59099 1.59099 1.25, -0.5 -0.5 0.707107,-0.613196,-0.78097
1.125 1.94856 1.25, -0.353553 -0.612372 0.707107,-0.613082,-0.78097
0.582343 2.17333 1.25, -0.183013 -0.683013 0.707107,-0.613082,-0.78097
-2.32676e-13 2.25 1.25, 7.3123e-14 -0.707107 0.707107,-0.613082,-0.78097
-0.582343 2.17333 1.25, 0.183013 -0.683013 0.707107,-0.613082,-0.78097
-1.125 1.94856 1.25, 0.353553 -0.612372 0.707107,-0.608126,-0.78097
-1.59099 1.59099 1.25, 0.5 -0.5 0.707107,-0.608126,-0.78097
-1.94856 1.125 1.25, 0.612372 -0.353553 0.707107,-0.608126,-0.78097
-2.17333 0.582343 1.25, 0.683013 -0.183013 0.707107,-0.608126,-0.78097
-2.25 -4.6735e-13 1.25, 0.707107 1.46874e-13 0.707107,-0.606633,-0.78097
-2.17333 -0.582343 1.25, 0.683013 0.183013 0.707107,-0.606633,-0.78097
-1.94856 -1.125 1.25, 0.612372 0.353553 0.707107,-0.606633,-0.78097
-1.59099 -1.59099 1.25, 0.5 0.5 0.707107,-0.606633,-0.78097
-1.125 -1.94856 1.25, 0.353553 0.612372 0.707107,-0.606358,-0.78097
-0.582343 -2.17333 1.25, 0.183013 0.683013 0.707107,-0.606358,-0.78097
7.03024e-13 -2.25 1.25, -2.20939e-13 0.707107 0.707107,-0.606358,-0.78097
0.582343 -2.17333 1.25, -0.183013 0.683013 0.707107,-0.606358,-0.78097
1.125 -1.94856 1.25, -0.353553 0.612372 0.707107,-0.605905,-0.78097
1.59099 -1.59099 1.25, -0.5 0.5 0.707107,-0.605905,-0.78097
1.94856 -1.125 1.25, -0.612372 0.353553 0.707107,-0.605905,-0.78097
2.17333 -0.582343 1.25, -0.683013 0.183013 0.707107,-0.605905,-0.78097
2.3 0 1.3, -0.707107 -0 0.707107,-0.601368,-0.78
2.22163 0.595284 1.3, -0.683013 -0.183013 0.707107,-0.601368,-0.78
1.99186 1.15 1.3, -0.612372 -0.353553 0.707107,-0.601368,-0.78
1.62635 1.62635 1.3, -0.5 -0.5 0.707107,-0.601368,-0.78
1.15 1.99186 1.3, -0.353553 -0.612372 0.707107,-0.599913,-0.78
0.595284 2.22163 1.3, -0.183013 -0.683013 0.707107,-0.599913,-0.78
-2.37847e-13 2.3 1.3, 7.3123e-14 -0.707107 0.707107,-0.599913,-0.78
-0.595284 2.22163 1.3, 0.183013 -0.683013 0.707107,-0.599913,-0.78
-1.15 1.99186 1.3, 0.353553 -0.612372 0.707107,-0.599113,-0.78
-1.62635 1.62635 1.3, 0.5 -0.5 0.707107,-0.599113,-0.78
-1.99186 1.15 1.3, 0.612372 -0.353553 0.707107,-0.599113,-0.78
-2.22163 0.595284 1.3, 0.683013 -0.183013 0.707107,-0.599113,-0.78
-2.3 -4.77736e-13 1.3, 0.707107 1.46874e-13 0.707107,-0.594467,-0.78
-2.22163 -0.595284 1.3, 0.683013 0.183013 0.707107,-0.594467,-0.78
-1.99186 -1.15 1.3, 0.612372 0.353553 0.707107,-0.594467,-0.78
-1.62635 -1.62635 1.3, 0.5 0.5 0.707107,-0.594467,-0.78
-1.15 -1.99186 1.3, 0.353553 0.612372 0.707107,-0.593057,-0.78
